,voltage,current,power,label,v_norm,I_norm
1131,36773,8507,312.827911,118,,
1132,37370,8449,315.73913,118,,
1133,37993,8422,319.977046,118,,
1134,38647,8397,324.518859,118,,
1135,40021,8387,335.656127,118,,
1136,40737,8349,340.113213,118,,
1137,41475,8264,342.7494,118,,
1138,42236,8119,342.914084,118,,
1139,43019,7903,339.979157,118,,
1140,43804,7544,330.457376,118,,
1141,44583,6956,310.119348,118,,
1142,45382,6274,284.726668,118,,
1143,46208,5571,257.424768,118,,
1144,47048,4812,226.394976,118,,
1145,47917,4037,193.440929,118,,
1146,48807,3220,157.15854,118,,
1147,49716,2378,118.224648,118,,
1148,50488,1668,84.213984,118,,
1149,51321,946,48.549666,118,,
1161,51327,944,48.452688,118,,
1162,50495,1674,84.52863,119,,
1163,49713,2370,117.81981,119,,
1164,48695,2622,127.67829,119,,
1165,47802,3408,162.909216,119,,
1166,46941,4164,195.462324,119,,
1167,46107,4915,226.615905,119,,
1168,45280,5634,255.10752,119,,
1169,44485,6315,280.922775,119,,
1170,43715,6926,302.77009,119,,
1171,42943,7350,315.63105,119,,
1172,42166,7553,318.479798,119,,
1173,41411,7699,318.823289,119,,
1174,40667,7807,317.487269,119,,
1175,39959,7893,315.396387,119,,
1176,39271,7945,312.008095,119,,
1177,38610,7976,307.95336,119,,
1178,37951,7981,302.886931,119,,
1179,37318,7967,297.312506,119,,
1180,36717,7995,293.552415,119,,
1181,36128,8024,289.891072,119,,
1182,35570,8087,287.65459,119,,
1183,35021,8122,284.440562,119,,
1184,33964,8123,275.889572,119,,
1185,33462,8098,270.975276,119,,
1186,32973,8096,266.949408,119,,
1187,32504,8119,263.899976,119,,
1188,32037,8149,261.069513,119,,
1189,31596,8173,258.234108,119,,
1190,31161,8193,255.302073,119,,
1191,30737,8202,252.104874,119,,
1192,30331,8190,248.41089,119,,
1193,29923,8171,244.500833,119,,
1194,29530,8167,241.17151,119,,
1195,29155,8184,238.60452,119,,
1196,28787,8205,236.197335,119,,
1197,28432,8224,233.824768,119,,
1198,28083,8239,231.375837,119,,
1199,27733,8239,228.492187,119,,
1200,27394,8217,225.096498,119,,
1201,27065,8210,222.20365,119,,
1202,26751,8219,219.866469,119,,
1203,26437,8228,217.523636,119,,
1204,26131,8239,215.293309,119,,
1205,25831,8255,213.234905,119,,
1206,25536,8261,210.952896,119,,
1207,25257,8260,208.62282,119,,
1224,24996,8686,217.115256,139,,
1225,25271,8675,219.225925,139,,
1226,25555,8670,221.56185,139,,
1227,25852,8661,223.904172,139,,
1228,26153,8677,226.929581,139,,
1229,26458,8684,229.761272,139,,
1230,26772,8686,232.541592,139,,
1231,27416,8651,237.175816,139,,
1232,27755,8632,239.58116,139,,
1233,28101,8630,242.51163,139,,
1234,28453,8627,245.464031,139,,
1235,28809,8631,248.650479,139,,
1236,29182,8640,252.13248,139,,
1237,29565,8644,255.55986,139,,
1238,29955,8641,258.841155,139,,
1239,30362,8614,261.538268,139,,
1240,30769,8580,263.99802,139,,
1241,31185,8564,267.06834,139,,
1242,31626,8562,270.781812,139,,
1243,32072,8573,274.953256,139,,
1244,32536,8583,279.256488,139,,
1245,33012,8594,283.705128,139,,
1246,33500,8576,287.296,139,,
1247,33999,8551,290.725449,139,,
1248,34517,8512,293.808704,139,,
1249,35051,8474,297.022174,139,,
1250,35602,8456,301.050512,139,,
1251,36170,8462,306.07054,139,,
1252,36764,8468,311.317552,139,,
1253,37373,8463,316.287699,139,,
1254,38006,8457,321.416742,139,,
1255,38654,8410,325.08014,139,,
1256,39318,8350,328.3053,139,,
1257,40002,8266,330.656532,139,,
1258,40723,8192,333.602816,139,,
1259,41471,8130,337.15923,139,,
1260,42228,8053,340.062084,139,,
1261,43017,7922,340.780674,139,,
1262,43799,7564,331.295636,139,,
1263,44577,6938,309.275226,139,,
1264,45374,6188,280.774312,139,,
1265,46195,5428,250.74646,139,,
1266,47028,4679,220.044012,139,,
1267,47891,3915,187.493265,139,,
1268,48784,3139,153.132976,139,,
1269,49690,2340,116.2746,139,,
1270,50463,1609,81.194967,139,,
1271,51277,847,43.431619,139,,
1282,51458,704,36.226432,139,,
1283,50454,1604,80.928216,140,,
1284,49680,2322,115.35696,140,,
1285,48789,3118,152.124102,140,,
1286,47896,3918,187.656528,140,,
1287,47022,4695,220.76829,140,,
1288,46184,5415,250.08636,140,,
1289,45359,6107,277.007413,140,,
1290,44566,6827,304.252082,140,,
1291,43790,7474,327.28646,140,,
1292,43009,7925,340.846325,140,,
1293,42226,8110,342.45286,140,,
1294,41476,8187,339.564012,140,,
1295,40732,8236,335.468752,140,,
1296,40003,8271,330.864813,140,,
1297,39304,8297,326.105288,140,,
1298,38630,8348,322.48324,140,,
1299,37997,8409,319.516773,140,,
1300,37374,8464,316.333536,140,,
1301,36774,8497,312.468678,140,,
1302,36175,8507,307.740725,140,,
1303,35597,8485,302.040545,140,,
1304,35045,8466,296.69097,140,,
1305,34517,8485,292.876745,140,,
1306,33999,8531,290.045469,140,,
1307,33499,8560,286.75144,140,,
1308,33007,8595,283.695165,140,,
1309,32533,8600,279.7838,140,,
1310,32076,8594,275.661144,140,,
1311,31627,8581,271.391287,140,,
1312,31188,8570,267.28116,140,,
1313,30759,8585,264.066015,140,,
1314,30353,8605,261.187565,140,,
1315,29955,8633,258.601515,140,,
1316,29568,8654,255.881472,140,,
1317,29185,8659,252.712915,140,,
1318,28811,8638,248.869418,140,,
1319,28447,8622,245.270034,140,,
1320,27756,8639,239.784084,140,,
1321,27419,8658,237.393702,140,,
1322,27091,8684,235.258244,140,,
1323,26770,8677,232.28329,140,,
1324,26454,8674,229.461996,140,,
1325,26148,8674,226.807752,140,,
1326,25855,8670,224.16285,140,,
1327,25557,8672,221.630304,140,,
1328,25265,8668,218.99702,140,,
1345,24992,8691,217.205472,155,,
1346,25274,8693,219.706882,155,,
1347,25561,8701,222.406261,155,,
1348,25856,8694,224.792064,155,,
1349,26149,8676,226.868724,155,,
1350,26453,8656,228.977168,155,,
1351,26770,8650,231.5605,155,,
1352,27091,8649,234.310059,155,,
1353,27419,8656,237.338864,155,,
1354,27759,8667,240.587253,155,,
1355,28103,8667,243.568701,155,,
1356,28453,8654,246.232262,155,,
1357,28814,8633,248.751262,155,,
1358,29183,8616,251.440728,155,,
1359,29558,8596,254.080568,155,,
1360,29948,8599,257.522852,155,,
1361,30358,8608,261.321664,155,,
1362,31193,8630,269.19559,155,,
1363,31628,8616,272.506848,155,,
1364,32072,8580,275.17776,155,,
1365,32533,8562,278.547546,155,,
1366,33011,8533,281.682863,155,,
1367,33497,8529,285.695913,155,,
1368,34001,8525,289.858525,155,,
1369,34513,8538,294.671994,155,,
1370,35058,8551,299.780958,155,,
1371,35609,8541,304.136469,155,,
1372,36180,8499,307.49382,155,,
1373,36764,8461,311.060204,155,,
1374,37365,8410,314.23965,155,,
1375,37989,8370,317.96793,155,,
1376,38646,8347,322.578162,155,,
1377,39320,8346,328.16472,155,,
1378,40014,8333,333.436662,155,,
1379,40725,8301,338.058225,155,,
1380,41472,8189,339.614208,155,,
1381,42231,8053,340.086243,155,,
1382,43014,7828,336.713592,155,,
1383,43786,7446,326.030556,155,,
1384,44563,6822,304.008786,155,,
1385,45360,6149,278.91864,155,,
1386,46184,5444,251.425696,155,,
1387,47026,4679,220.034654,155,,
1388,47892,3893,186.443556,155,,
1389,48773,3093,150.854889,155,,
1390,49663,2282,113.330966,155,,
1391,50445,1561,78.744645,155,,
1392,51274,833,42.711242,155,,
1404,51425,695,35.740375,155,,
1405,49668,2278,113.143704,156,,
1406,48778,3061,149.309458,156,,
1407,47884,3852,184.449168,156,,
1408,47019,4673,219.719787,156,,
1409,46182,5454,251.876628,156,,
1410,45365,6191,280.854715,156,,
1411,44572,6881,306.699932,156,,
1412,43795,7490,328.02455,156,,
1413,43010,7843,337.32743,156,,
1414,42220,8006,338.01332,156,,
1415,41462,8141,337.542142,156,,
1416,40726,8244,335.745144,156,,
1417,40017,8330,333.34161,156,,
1418,39319,8393,330.004367,156,,
1419,38643,8407,324.871701,156,,
1420,37992,8397,319.018824,156,,
1421,37368,8396,313.741728,156,,
1422,36762,8415,309.35223,156,,
1423,36176,8465,306.22984,156,,
1424,35597,8507,302.823679,156,,
1425,35054,8536,299.220944,156,,
1426,34523,8557,295.413311,156,,
1427,34007,8548,290.691836,156,,
1428,33499,8542,286.148458,156,,
1429,32998,8532,281.538936,156,,
1430,32528,8540,277.78912,156,,
1431,32071,8564,274.656044,156,,
1432,31632,8612,272.414784,156,,
1433,31195,8628,269.15046,156,,
1434,30763,8632,265.546216,156,,
1435,30359,8616,261.573144,156,,
1436,29955,8604,257.73282,156,,
1437,29562,8596,254.114952,156,,
1438,29183,8628,251.790924,156,,
1439,28808,8624,248.440192,156,,
1440,28450,8653,246.17785,156,,
1441,28105,8670,243.67035,156,,
1442,27759,8667,240.587253,156,,
1443,27416,8662,237.477392,156,,
1444,27088,8640,234.04032,156,,
1445,26771,8645,231.435295,156,,
1446,26456,8665,229.24124,156,,
1447,26152,8678,226.947056,156,,
1448,25854,8688,224.619552,156,,
1449,25558,8695,222.22681,156,,
1450,25272,8690,219.61368,156,,
1466,24990,8684,217.01316,157,,
1467,25269,8677,219.259113,157,,
1468,25561,8670,221.61387,157,,
1469,25858,8680,224.44744,157,,
1470,26151,8680,226.99068,157,,
1471,26454,8683,229.700082,157,,
1472,26768,8685,232.48008,157,,
1473,27095,8673,234.994935,157,,
1474,27421,8651,237.219071,157,,
1475,27753,8635,239.647155,157,,
1476,28097,8627,242.392819,157,,
1477,28449,8632,245.571768,157,,
1478,28814,8628,248.607192,157,,
1479,29189,8647,252.397283,157,,
1480,29565,8656,255.91464,157,,
1481,29950,8644,258.8878,157,,
1482,30363,8619,261.698697,157,,
1483,30771,8581,264.045951,157,,
1484,31190,8574,267.42306,157,,
1485,31622,8562,270.747564,157,,
1486,32070,8571,274.87197,157,,
1487,32540,8584,279.32336,157,,
1488,33014,8593,283.689302,157,,
1489,33499,8572,287.153428,157,,
1490,33998,8551,290.716898,157,,
1491,35054,8462,296.626948,157,,
1492,35601,8450,300.82845,157,,
1493,36168,8464,306.125952,157,,
1494,36767,8445,310.497315,157,,
1495,37376,8463,316.313088,157,,
1496,38007,8455,321.349185,157,,
1497,38650,8403,324.77595,157,,
1498,39310,8338,327.76678,157,,
1499,40006,8252,330.129512,157,,
1500,40726,8192,333.627392,157,,
1501,41471,8128,337.076288,157,,
1502,42222,8053,340.013766,157,,
1503,43003,7888,339.207664,157,,
1504,43799,7525,329.587475,157,,
1505,44579,6872,306.346888,157,,
1506,45367,6148,278.916316,157,,
1507,46184,5403,249.532152,157,,
1508,47012,4635,217.90062,157,,
1509,47882,3869,185.255458,157,,
1510,48779,3088,150.629552,157,,
1511,49668,2297,114.087396,157,,
1512,50446,1580,79.70468,157,,
1513,51272,826,42.350672,157,,
1525,51422,699,35.943978,157,,
1526,50448,1581,79.758288,158,,
1527,49670,2300,114.241,158,,
1528,48779,3098,151.117342,158,,
1529,47892,3896,186.587232,158,,
1530,47021,4661,219.164881,158,,
1531,46176,5395,249.11952,158,,
1532,45353,6110,277.10683,158,,
1533,44563,6825,304.142475,158,,
1534,43793,7480,327.57164,158,,
1535,43092,8472,365.075424,158,,
1536,42300,8651,365.9373,158,,
1537,41538,8718,362.128284,158,,
1538,40792,8752,357.011584,158,,
1539,40066,8783,351.899678,158,,
1540,38687,8864,342.921568,158,,
1541,38052,8912,339.119424,158,,
1542,37429,8973,335.850417,158,,
1543,36820,9008,331.67456,158,,
1544,36221,9006,326.206326,158,,
1545,35644,8989,320.403916,158,,
1546,35096,8973,314.916408,158,,
1547,34561,8985,310.530585,158,,
1548,34036,9026,307.208936,158,,
1549,33539,9070,304.19873,158,,
1550,33046,9094,300.520324,158,,
1551,32579,9097,296.371163,158,,
1552,32115,9099,292.214385,158,,
1553,31663,9073,287.278399,158,,
1554,31218,9073,283.240914,158,,
1555,30797,9083,279.729151,158,,
1556,30394,9113,276.980522,158,,
1557,29993,9147,274.345971,158,,
1558,29596,9153,270.892188,158,,
1559,29215,9158,267.55097,158,,
1560,28845,9140,263.6433,158,,
1561,28482,9134,260.154588,158,,
1562,28133,9130,256.85429,158,,
1563,27784,9142,254.001328,158,,
1564,27445,9154,251.23153,158,,
1565,27119,9174,248.789706,158,,
1566,26801,9196,246.461996,158,,
1567,26482,9180,243.10476,158,,
1568,26171,9175,240.118925,158,,
1569,25876,9170,237.28292,158,,
1570,25586,9172,234.674792,158,,
1571,25297,9193,232.555321,158,,
1572,25011,9203,230.176233,158,,
1586,24738,9183,227.169054,159,,
1587,25011,9188,229.801068,159,,
1588,25297,9199,232.707103,159,,
1589,25589,9185,235.034965,159,,
1590,25878,9192,237.870576,159,,
1591,26171,9163,239.804873,159,,
1592,26479,9153,242.362287,159,,
1593,26797,9158,245.406926,159,,
1594,27120,9154,248.25648,159,,
1595,27446,9165,251.54259,159,,
1596,27786,9162,254.575332,159,,
1597,28131,9172,258.017532,159,,
1598,28482,9164,261.009048,159,,
1599,28848,9144,263.786112,159,,
1600,29213,9103,265.925939,159,,
1601,29589,9095,269.111955,159,,
1602,29986,9100,272.8726,159,,
1603,30395,9100,276.5945,159,,
1604,30807,9125,281.113875,159,,
1605,31227,9137,285.321099,159,,
1606,31661,9105,288.273405,159,,
1607,32110,9087,291.78357,159,,
1608,32573,9055,294.948515,159,,
1609,33049,9029,298.399421,159,,
1610,33535,9023,302.586305,159,,
1611,34034,9023,307.088782,159,,
1612,34563,9029,312.069327,159,,
1613,35104,9044,317.480576,159,,
1614,35656,9045,322.50852,159,,
1615,36222,9010,326.36022,159,,
1616,36806,8959,329.744954,159,,
1617,37417,8891,332.674547,159,,
1618,38052,8863,337.254876,159,,
1619,38698,8847,342.361206,159,,
1620,39369,8856,348.651864,159,,
1621,40067,8845,354.392615,159,,
1622,40790,8780,358.1362,159,,
1623,41544,8705,361.64052,159,,
1624,42305,8586,363.23073,159,,
1625,43078,8400,361.8552,159,,
1626,43870,8080,354.4696,159,,
1627,44662,7514,335.590268,159,,
1628,45465,6803,309.298395,159,,
1629,46287,6076,281.239812,159,,
1630,47988,4492,215.562096,159,,
1631,48873,3634,177.604482,159,,
1632,49790,2736,136.22544,159,,
1633,50628,1957,99.078996,159,,
1634,51429,1201,61.766229,159,,
1635,52258,432,22.575456,159,,
1646,51314,936,48.029904,160,,
1647,50496,1691,85.388736,160,,
1648,49719,2392,118.927848,160,,
1649,48803,3213,156.804039,160,,
1650,47906,4025,192.82165,160,,
1651,47042,4838,227.589196,160,,
1652,46217,5622,259.831974,160,,
1653,45400,6384,289.8336,160,,
1654,44606,7096,316.524176,160,,
1655,43811,7697,337.213267,160,,
1656,43020,8007,344.46114,160,,
1657,42239,8156,344.501284,160,,
1658,41486,8278,343.421108,160,,
1659,40743,8401,342.281943,160,,
1660,40024,8495,340.00388,160,,
1661,39328,8535,335.66448,160,,
1662,38666,8552,330.671632,160,,
1663,38014,8548,324.943672,160,,
1664,37386,8545,319.46337,160,,
1665,36776,8581,315.574856,160,,
1666,36181,8618,311.807858,160,,
1667,35614,8660,308.41724,160,,
1668,35068,8696,304.951328,160,,
1669,34537,8719,301.128103,160,,
1670,34018,8706,296.160708,160,,
1671,33508,8694,291.318552,160,,
1672,33016,8681,286.611896,160,,
1673,32540,8686,282.64244,160,,
1674,32085,8729,280.069965,160,,
1675,31645,8760,277.2102,160,,
1676,31202,8793,274.359186,160,,
1677,30777,8785,270.375945,160,,
1678,29965,8758,262.43347,160,,
1679,29573,8745,258.615885,160,,
1680,29192,8767,255.926264,160,,
1681,28820,8787,253.24134,160,,
1682,28458,8810,250.71498,160,,
1683,28114,8825,248.10605,160,,
1684,27770,8824,245.04248,160,,
1685,27426,8811,241.650486,160,,
1686,27098,8795,238.32691,160,,
1687,26773,8803,235.682719,160,,
1688,26461,8814,233.227254,160,,
1689,26160,8832,231.04512,160,,
1690,25866,8846,228.810636,160,,
1691,25566,8839,225.977874,160,,
1692,25276,8835,223.31346,160,,
1709,24998,8882,222.032236,161,,
1710,25279,8879,224.452241,161,,
1711,25575,8881,227.131575,161,,
1712,25865,8873,229.500145,161,,
1713,26159,8877,232.213443,161,,
1714,26467,8887,235.212229,161,,
1715,26782,8884,237.931288,161,,
1716,27103,8878,240.620434,161,,
1717,27434,8866,243.229844,161,,
1718,27770,8847,245.68119,161,,
1719,28111,8838,248.445018,161,,
1720,28458,8825,251.14185,161,,
1721,28827,8840,254.83068,161,,
1722,29202,8855,258.58371,161,,
1723,29579,8864,262.188256,161,,
1724,29965,8853,265.280145,161,,
1725,30779,8786,270.424294,161,,
1726,31203,8776,273.837528,161,,
1727,31642,8770,277.50034,161,,
1728,32086,8770,281.39422,161,,
1729,32549,8791,286.138259,161,,
1730,33027,8792,290.373384,161,,
1731,33523,8782,294.398986,161,,
1732,34025,8768,298.3312,161,,
1733,34536,8725,301.3266,161,,
1734,35063,8689,304.662407,161,,
1735,35617,8659,308.407603,161,,
1736,36196,8652,313.167792,161,,
1737,36792,8674,319.133808,161,,
1738,37396,8682,324.672072,161,,
1739,38018,8654,329.007772,161,,
1740,38668,8601,332.583468,161,,
1741,39343,8535,335.792505,161,,
1742,40033,8477,339.359741,161,,
1743,40747,8404,342.437788,161,,
1744,41487,8359,346.789833,161,,
1745,42254,8253,348.722262,161,,
1746,43044,8100,348.6564,161,,
1747,43835,7764,340.33494,161,,
1748,44608,7142,318.590336,161,,
1749,45398,6388,290.002424,161,,
1750,46222,5674,262.263628,161,,
1751,47055,4873,229.299015,161,,
1752,47924,4068,194.954832,161,,
1753,48811,3279,160.051269,161,,
1754,49733,2485,123.586505,161,,
1755,50519,1751,88.458769,161,,
1756,51354,1013,52.021602,161,,
1768,51354,1021,52.432434,162,,
1769,50518,1748,88.305464,162,,
1770,49733,2479,123.288107,162,,
1771,48816,3288,160.507008,162,,
1772,47931,4102,196.612962,162,,
1773,47061,4920,231.54012,162,,
1774,45393,6332,287.428476,162,,
1775,44599,7066,315.136534,162,,
1776,43824,7731,338.803344,162,,
1777,43040,8121,349.52784,162,,
1778,42256,8318,351.485408,162,,
1779,41500,8403,348.7245,162,,
1780,40754,8447,344.249038,162,,
1781,40029,8475,339.245775,162,,
1782,39328,8506,334.523968,162,,
1783,38659,8542,330.225178,162,,
1784,38020,8613,327.46626,162,,
1785,37400,8663,323.9962,162,,
1786,36790,8710,320.4409,162,,
1787,36195,8703,315.005085,162,,
1788,35619,8679,309.137301,162,,
1789,35067,8682,304.451694,162,,
1790,34532,8703,300.531996,162,,
1791,34012,8729,296.890748,162,,
1792,33507,8779,294.157953,162,,
1793,33031,8793,290.441583,162,,
1794,32558,8804,286.640632,162,,
1795,32089,8797,282.286933,162,,
1796,31637,8776,277.646312,162,,
1797,31201,8770,273.63277,162,,
1798,30781,8786,270.441866,162,,
1799,30396,9125,277.3635,162,,
1800,29987,9150,274.38105,162,,
1801,29592,9168,271.299456,162,,
1802,29215,9161,267.638615,162,,
1803,28849,9151,263.997199,162,,
1804,28481,9140,260.31634,162,,
1805,28129,9137,257.014673,162,,
1806,27782,9152,254.260864,162,,
1807,27450,9171,251.74395,162,,
1808,27124,9196,249.432304,162,,
1809,26798,9200,246.5416,162,,
1810,26482,9196,243.528472,162,,
1811,26171,9188,240.459148,162,,
1812,25878,9184,237.663552,162,,
1813,25587,9187,235.067769,162,,
1814,25291,9193,232.500163,162,,
1815,25010,9210,230.3421,162,,
1829,24739,9197,227.524583,163,,
1830,25018,9202,230.215636,163,,
1831,25296,9216,233.127936,163,,
1832,25585,9208,235.58668,163,,
1833,25875,9197,237.972375,163,,
1834,26178,9188,240.523464,163,,
1835,26485,9169,242.840965,163,,
1836,26796,9167,245.638932,163,,
1837,27114,9156,248.255784,163,,
1838,27448,9167,251.615816,163,,
1839,27790,9184,255.22336,163,,
1840,28138,9188,258.531944,163,,
1841,28483,9168,261.132144,163,,
1842,28846,9152,263.998592,163,,
1843,29217,9127,266.663559,163,,
1844,29597,9113,269.717461,163,,
1845,29986,9123,273.562278,163,,
1846,30389,9117,277.056513,163,,
1847,30806,9123,281.043138,163,,
1848,31230,9143,285.53589,163,,
1849,31672,9126,289.038672,163,,
1850,32116,9110,292.57676,163,,
1851,32569,9055,294.912295,163,,
1852,33044,9030,298.38732,163,,
1853,33537,9022,302.570814,163,,
1854,34045,9029,307.392305,163,,
1855,34564,9049,312.769636,163,,
1856,35098,9063,318.093174,163,,
1857,35655,9044,322.46382,163,,
1858,36230,9008,326.35984,163,,
1859,36816,8971,330.276336,163,,
1860,37416,8920,333.75072,163,,
1861,38048,8871,337.523808,163,,
1862,38699,8851,342.524849,163,,
1863,39375,8856,348.705,163,,
1864,40073,8845,354.445685,163,,
1865,40789,8816,359.595824,163,,
1866,41537,8700,361.3719,163,,
1867,42304,8577,362.841408,163,,
1868,43091,8399,361.921309,163,,
1869,43875,8078,354.42225,163,,
1870,45477,6906,314.064162,163,,
1871,46283,6053,280.150999,163,,
1872,47128,5283,248.977224,163,,
1873,48011,4582,219.986402,163,,
1874,48868,3583,175.094044,163,,
1875,49800,2790,138.942,163,,
1876,50615,1930,97.68695,163,,
1877,51434,1213,62.389442,163,,
1878,52231,421,21.989251,163,,
1889,51439,1211,62.292629,164,,
1890,50618,1944,98.401392,164,,
1891,49804,2785,138.70414,164,,
1892,48864,3563,174.102432,164,,
1893,47975,4411,211.617725,164,,
1894,47120,5283,248.93496,164,,
1895,46283,6056,280.289848,164,,
1896,45468,6852,311.546736,164,,
1897,44669,7577,338.457013,164,,
1898,43879,8125,356.516875,164,,
