,v_in,v_out
13037,38014.0,8479.0
13038,37386.0,8479.0
13039,36783.0,8513.0
13040,36188.0,8550.0
13041,35621.0,8595.0
13042,35070.0,8627.0
13043,34540.0,8657.0
13044,34024.0,8652.0
13045,33019.0,8624.0
13046,32088.0,8669.0
13047,31634.0,8469.0
13048,30767.0,8511.0
13049,30354.0,8488.0
13050,29564.0,8471.0
13051,28813.0,8504.0
13052,28106.0,8550.0
13053,27422.0,8525.0
13054,27090.0,8516.0
13055,26455.0,8533.0
13056,25859.0,8562.0
13057,25274.0,8569.0
13058,24993.0,8565.0
13059,24454.0,8567.0
13060,23679.0,8589.0
13061,23432.0,8590.0
13062,22956.0,8584.0
13063,23181.0,8575.0
13064,23428.0,8567.0
13065,23680.0,8577.0
13066,23935.0,8580.0
13067,24191.0,8578.0
13068,24452.0,8581.0
13069,24719.0,8569.0
13070,24996.0,8563.0
13071,25275.0,8560.0
13072,25561.0,8555.0
13073,25855.0,8550.0
13074,26150.0,8550.0
13075,26777.0,8560.0
13076,27415.0,8533.0
13077,28105.0,8505.0
13078,28455.0,8499.0
13079,29188.0,8529.0
13080,29958.0,8520.0
13081,30362.0,8496.0
13082,30768.0,8459.0
13083,31188.0,8451.0
13084,31620.0,8428.0
13085,32045.0,8065.0
13086,32512.0,8082.0
13087,32981.0,8096.0
13088,33472.0,8088.0
13089,33971.0,8054.0
13090,34484.0,8010.0
13091,35020.0,7982.0
13092,36131.0,7964.0
13093,37963.0,7923.0
13094,38607.0,7890.0
13095,39948.0,7732.0
13096,42150.0,7329.0
13097,43637.0,6322.0
13098,45195.0,4916.0
13099,46005.0,4192.0
13100,46834.0,3473.0
13101,47688.0,2752.0
13102,48484.0,2054.0
13103,49264.0,1385.0
13104,50035.0,694.0
13105,50796.0,39.0
13106,50798.0,38.0
13107,50798.0,38.0
13108,50799.0,37.0
13109,50799.0,39.0
13110,50798.0,35.0
13111,50800.0,35.0
13112,50798.0,37.0
13113,50801.0,41.0
13114,50236.0,537.0
13115,49261.0,1390.0
13116,47699.0,2773.0
13117,45995.0,4187.0
13118,45187.0,4886.0
13119,44396.0,5580.0
13120,43633.0,6281.0
13121,42885.0,6913.0
13122,42147.0,7372.0
13123,41414.0,7575.0
13124,40674.0,7664.0
13125,39967.0,7878.0
13126,39271.0,7931.0
13127,38609.0,7996.0
13128,37974.0,8049.0
13129,37352.0,8121.0
13130,36149.0,8158.0
13131,35029.0,8135.0
13132,34495.0,8152.0
13133,32991.0,8260.0
13134,32521.0,8262.0
13135,32065.0,8244.0
13136,31173.0,8244.0
13137,29945.0,8310.0
13138,29553.0,8320.0
13139,29174.0,8318.0
13140,28441.0,8286.0
13141,27408.0,8331.0
13142,27085.0,8333.0
13143,26451.0,8346.0
13144,26142.0,8344.0
13145,550.0,8338.0
13146,24986.0,8363.0
13147,24713.0,8357.0
13148,24441.0,8361.0
13149,24180.0,8370.0
13150,23927.0,8368.0
13151,23673.0,8361.0
13152,23424.0,8364.0
13153,23175.0,8374.0
13154,22947.0,8379.0
13155,23179.0,8372.0
13156,23426.0,8372.0
13157,23670.0,8371.0
13158,24179.0,8362.0
13159,24711.0,8354.0
13160,25266.0,8359.0
13161,25551.0,8361.0
13162,5.0,8335.0
13163,26762.0,8317.0
13164,27080.0,8314.0
13165,27408.0,8313.0
13166,27753.0,8335.0
13167,28094.0,8331.0
13168,28440.0,8315.0
13169,28798.0,8298.0
13170,29174.0,8268.0
13171,29552.0,8261.0
13172,29939.0,8268.0
13173,30343.0,8268.0
13174,31182.0,8285.0
13175,32517.0,8222.0
13176,33479.0,8179.0
13177,34499.0,8195.0
13178,35583.0,8188.0
13179,36151.0,8148.0
13180,37346.0,8060.0
13181,37964.0,8015.0
13182,39281.0,7967.0
13183,41431.0,7736.0
13184,42165.0,7513.0
13185,43660.0,6465.0
13186,45213.0,5119.0
13187,46862.0,3688.0
13188,49323.0,1522.0
13189,50107.0,769.0
13190,51111.0,39.0
13191,51006.0,38.0
13192,51006.0,39.0
13193,51006.0,36.0
13194,51006.0,35.0
13195,51005.0,39.0
13196,50955.0,40.0
13197,50952.0,39.0
13198,50952.0,38.0
13199,50951.0,40.0
13200,50096.0,794.0
13201,49297.0,1453.0
13202,48534.0,2142.0
13203,47714.0,2872.0
13204,46033.0,4407.0
13205,7.0,5819.0
13206,42916.0,7060.0
13207,42165.0,7463.0
13208,41414.0,7683.0
13209,40680.0,7836.0
13210,39981.0,7939.0
13211,39294.0,8004.0
13212,38622.0,8047.0
13213,37970.0,8049.0
13214,37337.0,8053.0
13215,36740.0,8066.0
13216,35030.0,8206.0
13217,34498.0,8220.0
13218,33480.0,8193.0
13219,32514.0,8205.0
13220,32051.0,8223.0
13221,31616.0,8256.0
13222,31181.0,8288.0
13223,30757.0,8301.0
13224,30346.0,8295.0
13225,29935.0,8263.0
13226,29548.0,8269.0
13227,29173.0,8276.0
13228,28802.0,8296.0
13229,28443.0,8320.0
13230,28092.0,8326.0
13231,27747.0,8324.0
13232,27086.0,8320.0
13233,26446.0,8321.0
13234,26141.0,8340.0
13235,25556.0,8366.0
13236,24983.0,8350.0
13237,24443.0,8365.0
13238,24183.0,8376.0
13239,23926.0,8369.0
13240,23670.0,8376.0
13241,23425.0,8371.0
13242,23176.0,8368.0
13243,22950.0,8368.0
13244,23177.0,8362.0
13245,23422.0,8358.0
13246,23671.0,8368.0
13247,23929.0,8373.0
13248,24187.0,8373.0
13249,24446.0,8377.0
13250,24984.0,8352.0
13251,25553.0,8341.0
13252,26448.0,8347.0
13253,26770.0,8350.0
13254,27412.0,8322.0
13255,28090.0,8286.0
13256,28807.0,8295.0
13257,29177.0,8316.0
13258,29940.0,8303.0
13259,30754.0,8251.0
13260,32057.0,8230.0
13261,32998.0,8251.0
13262,33982.0,8210.0
13263,35581.0,8107.0
13264,36151.0,8119.0
13265,37348.0,8114.0
13266,38626.0,8034.0
13267,39967.0,7871.0
13268,41422.0,7653.0
13269,43646.0,6404.0
13270,44413.0,5713.0
13271,46032.0,4361.0
13272,46857.0,3617.0
13273,47710.0,2875.0
13274,48532.0,2165.0
13275,49303.0,1478.0
13276,50106.0,753.0
13277,50867.0,82.0
13278,50919.0,36.0
13279,50919.0,38.0
13280,50919.0,36.0
13281,50921.0,38.0
13282,50920.0,36.0
13283,50918.0,36.0
13284,50920.0,38.0
13285,50918.0,41.0
13286,50921.0,39.0
13287,49303.0,1479.0
13288,47717.0,2892.0
13289,46029.0,4347.0
13290,43655.0,6472.0
13291,42914.0,7116.0
13292,41436.0,7742.0
13293,39964.0,7883.0
13294,39276.0,7919.0
13295,38617.0,7981.0
13296,37975.0,8054.0
13297,37350.0,8118.0
13298,36742.0,8148.0
13299,36151.0,8153.0
13300,35582.0,8136.0
13301,35031.0,8136.0
13302,34497.0,8158.0
13303,33977.0,8183.0
13304,33479.0,8228.0
13305,32995.0,8254.0
13306,32524.0,8267.0
13307,31609.0,8235.0
13308,3.0,8240.0
13309,29945.0,8298.0
13310,29551.0,8306.0
13311,28435.0,8159.0
13312,27738.0,8169.0
13313,27077.0,8211.0
13314,26444.0,8224.0
13315,26136.0,8206.0
13316,25543.0,8200.0
13317,24707.0,8240.0
13318,24177.0,8230.0
13319,23670.0,8237.0
13320,23170.0,8243.0
13321,22940.0,8256.0
13322,23666.0,8244.0
13323,23917.0,8231.0
13324,24175.0,8227.0
13325,24706.0,8216.0
13326,25261.0,8224.0
13327,25544.0,8227.0
13328,26444.0,8193.0
13329,26754.0,8188.0
13330,27402.0,8195.0
13331,28092.0,8209.0
13332,28433.0,8197.0
13333,29166.0,8148.0
13334,9932.0,8145.0
13335,30744.0,8153.0
13336,31171.0,8158.0
13337,31610.0,8156.0
13338,32053.0,8132.0
13339,32508.0,8086.0
13340,32975.0,8061.0
13341,33469.0,8046.0
13342,33968.0,8050.0
13343,34493.0,8065.0
13344,35019.0,8005.0
13345,35566.0,7998.0
13346,36729.0,7899.0
13347,38591.0,7802.0
13348,39955.0,7743.0
13349,41406.0,7541.0
13350,43615.0,6142.0
13351,44388.0,5492.0
13352,46825.0,3440.0
13353,47680.0,2677.0
13354,49234.0,1300.0
13355,50695.0,39.0
13356,50696.0,36.0
13357,50699.0,37.0
13358,50700.0,34.0
13359,50701.0,38.0
13360,50697.0,40.0
13361,50699.0,37.0
13362,50217.0,453.0
13363,48462.0,1978.0
13364,45998.0,4162.0
13365,45184.0,4872.0
13366,44387.0,5569.0
13367,42882.0,6783.0
13368,41389.0,7484.0
13369,39948.0,7740.0
13370,39268.0,7806.0
13371,37948.0,7848.0
13372,37317.0,7847.0
13373,36719.0,7879.0
13374,36094.0,7563.0
13375,35534.0,7618.0
13376,34988.0,7661.0
13377,34453.0,7678.0
13378,33936.0,7666.0
13379,33438.0,7648.0
13380,32947.0,7658.0
13381,32471.0,7658.0
13382,32012.0,7688.0
13383,31573.0,7718.0
13384,30717.0,7736.0
13385,30309.0,7724.0
13386,29905.0,7721.0
13387,29513.0,7714.0
13388,29141.0,7735.0
13389,28772.0,7754.0
13390,28414.0,7779.0
13391,28064.0,7781.0
13392,27716.0,7784.0
13393,27379.0,7768.0
13394,26419.0,7782.0
13395,26115.0,7787.0
13396,25245.0,7805.0
13397,24960.0,7794.0
13398,24420.0,7802.0
13399,23652.0,7828.0
13400,1024.0,1024.0
13401,22921.0,7826.0
13402,23157.0,7820.0
13403,23404.0,7811.0
13404,23650.0,7816.0
13405,23905.0,7808.0
13406,24161.0,7815.0
13407,24421.0,7816.0
13408,24689.0,7804.0
13409,24959.0,7795.0
13410,25240.0,7786.0
13411,25526.0,7796.0
13412,25822.0,7790.0
13413,26120.0,7797.0
13414,26424.0,7803.0
13415,27385.0,7769.0
13416,28061.0,7747.0
13417,28408.0,7745.0
13418,29518.0,7773.0
13419,29907.0,7760.0
13420,30307.0,7735.0
13421,31138.0,7687.0
13422,32013.0,7686.0
13423,32951.0,7696.0
13424,33944.0,7664.0
13425,35527.0,7570.0
13426,36098.0,7568.0
13427,37296.0,7567.0
13428,37907.0,7550.0
13429,39226.0,7397.0
13430,40614.0,7215.0
13431,42076.0,6811.0
13432,43556.0,5699.0
13433,45104.0,4375.0
13434,46743.0,2986.0
13435,47575.0,2287.0
13436,48329.0,1677.0
13437,49109.0,1021.0
13438,49937.0,301.0
13439,50265.0,37.0
13440,50267.0,40.0
13441,50267.0,35.0
13442,50270.0,39.0
13443,50268.0,39.0
13444,50268.0,36.0
13445,50270.0,37.0
13446,50266.0,37.0
13447,50269.0,40.0
13448,50266.0,37.0
13449,50271.0,36.0
13450,49108.0,1011.0
13451,47577.0,2304.0
13452,45916.0,3679.0
13453,44308.0,5016.0
13454,42820.0,6310.0
13455,41350.0,7140.0
13456,39222.0,7371.0
13457,38552.0,7444.0
13458,37909.0,7512.0
13459,36691.0,7593.0
13460,35530.0,7597.0
13461,34979.0,7595.0
13462,33936.0,7634.0
13463,33440.0,7676.0
13464,32953.0,7703.0
13465,32478.0,7716.0
13466,32013.0,7699.0
13467,31571.0,7688.0
13468,31141.0,7675.0
13469,30711.0,7707.0
13470,30307.0,7721.0
13471,29902.0,7745.0
13472,29518.0,7766.0
13473,29144.0,7773.0
13474,28407.0,7740.0
13475,27715.0,7753.0
13476,27057.0,7791.0
13477,26422.0,7795.0
13478,25822.0,7786.0
13479,25243.0,7790.0
13480,24685.0,7805.0
13481,24420.0,7813.0
13482,24163.0,7812.0
13483,23905.0,7814.0
13484,23650.0,7812.0
13485,23403.0,7818.0
13486,23158.0,7828.0
13487,22925.0,7832.0
13488,23159.0,7827.0
13489,23401.0,7817.0
13490,23649.0,7814.0
13491,23903.0,7809.0
13492,24420.0,7799.0
13493,24960.0,7803.0
13494,25529.0,7805.0
13495,25822.0,7794.0
13496,26734.0,7766.0
13497,27384.0,7774.0
13498,28062.0,7777.0
13499,28409.0,7772.0
13500,29144.0,7731.0
13501,29899.0,7716.0
13502,31144.0,7733.0
13503,31580.0,7731.0
13504,32472.0,7661.0
13505,33437.0,7626.0
13506,34454.0,7643.0
13507,34986.0,7648.0
13508,36101.0,7600.0
13509,37285.0,7498.0
13510,38555.0,7427.0
13511,39919.0,7382.0
13512,40620.0,7288.0
13513,42073.0,6758.0
13514,42801.0,6169.0
13515,44299.0,4940.0
13516,46759.0,3029.0
13517,47566.0,2265.0
13518,49104.0,1006.0
13519,49922.0,37.0
13520,49923.0,40.0
13521,49920.0,39.0
13522,49919.0,38.0
13523,49922.0,34.0
13524,49923.0,36.0
13525,49922.0,34.0
13526,49922.0,36.0
13527,49922.0,36.0
13528,49921.0,40.0
13529,49921.0,38.0
13530,49921.0,40.0
13531,49072.0,725.0
13532,47466.0,2046.0
13533,46693.0,2670.0
13534,45048.0,4030.0
13535,43496.0,5267.0
13536,42748.0,5852.0
13537,42022.0,6391.0
13538,41300.0,6752.0
13539,40583.0,6959.0
13540,39882.0,7093.0
13541,39192.0,7183.0
13542,38524.0,7210.0
13543,37882.0,7222.0
13544,37264.0,7217.0
13545,36658.0,7260.0
13546,35499.0,7334.0
13547,34432.0,7396.0
13548,33415.0,7377.0
13549,32925.0,7362.0
13550,31998.0,7415.0
13551,31118.0,7469.0
13552,30694.0,7461.0
13553,29885.0,7440.0
13554,29124.0,7454.0
13555,28397.0,7494.0
13556,27704.0,7505.0
13557,27034.0,7486.0
13558,26410.0,7498.0
13559,25808.0,7528.0
13560,25229.0,7523.0
13561,24948.0,7517.0
13562,24407.0,7520.0
13563,23895.0,7539.0
13564,23395.0,7547.0
13565,22908.0,7551.0
13566,23394.0,7539.0
13567,23893.0,7536.0
13568,24409.0,7533.0
13569,24949.0,7519.0
13570,25227.0,7514.0
13571,25807.0,7514.0
13572,26410.0,7528.0
13573,27368.0,7492.0
13574,28045.0,7476.0
13575,28751.0,7474.0
13576,29128.0,7483.0
13577,30288.0,7457.0
13578,30693.0,7428.0
13579,31558.0,7403.0
13580,31996.0,7413.0
13581,32930.0,7427.0
13582,33920.0,7382.0
13583,34433.0,7356.0
13584,35497.0,7297.0
13585,36067.0,7289.0
13586,37269.0,7286.0
13587,37888.0,7273.0
13588,38557.0,7502.0
13589,39223.0,7431.0
13590,39914.0,7334.0
13591,40624.0,7230.0
13592,41347.0,7102.0
13593,42072.0,6820.0
13594,42813.0,6313.0
13595,43561.0,5728.0
13596,17.0,4423.0
13597,46740.0,2947.0
13598,47575.0,2292.0
13599,48331.0,1676.0
13600,49128.0,1053.0
13601,49938.0,283.0
13602,50233.0,42.0
13603,50377.0,40.0
13604,50376.0,37.0
13605,50285.0,36.0
13606,50283.0,39.0
13607,50284.0,39.0
13608,50282.0,35.0
13609,50283.0,38.0
13610,50281.0,36.0
13611,50282.0,38.0
13612,50282.0,116.0
13613,48330.0,1682.0
13614,750.0,2970.0
13615,44313.0,5013.0
13616,43556.0,5711.0
13617,42084.0,6862.0
13618,41348.0,7152.0
13619,40617.0,7269.0
13620,39913.0,7331.0
13621,39223.0,7388.0
13622,38555.0,7461.0
13623,37914.0,7526.0
13624,37294.0,7591.0
13625,36696.0,7623.0
13626,36104.0,7632.0
13627,35535.0,7619.0
13628,34978.0,7614.0
13629,33938.0,7660.0
13630,33445.0,7704.0
13631,32476.0,7736.0
13632,32018.0,7721.0
13633,31140.0,7716.0
13634,30714.0,7731.0
13635,30307.0,7747.0
13636,29906.0,7771.0
13637,29519.0,7799.0
13638,29151.0,7796.0
13639,28772.0,7781.0
13640,28408.0,7767.0
13641,28063.0,7769.0
13642,27721.0,7786.0
13643,26736.0,7815.0
13644,26423.0,7816.0
13645,25529.0,7817.0
13646,25240.0,7825.0
13647,24691.0,7840.0
13648,24164.0,7827.0
13649,23906.0,7831.0
13650,23654.0,7832.0
13651,23405.0,7844.0
13652,23161.0,7849.0
13653,22925.0,7855.0
13654,23161.0,7854.0
13655,23405.0,7844.0
13656,23653.0,7847.0
13657,23909.0,7846.0
13658,24161.0,7829.0
13659,24688.0,7827.0
13660,25246.0,7838.0
13661,25531.0,7835.0
13662,25819.0,7823.0
13663,26118.0,7810.0
13664,26426.0,7800.0
13665,26739.0,7796.0
13666,27054.0,7791.0
13667,27381.0,7802.0
13668,27717.0,7809.0
13669,28068.0,7808.0
13670,28417.0,7799.0
13671,28772.0,7778.0
13672,29139.0,7759.0
13673,29513.0,7739.0
13674,30313.0,7747.0
13675,31144.0,7763.0
13676,31576.0,7751.0
13677,32019.0,7733.0
13678,32480.0,7699.0
13679,32950.0,7681.0
13680,33434.0,7659.0
13681,33932.0,7665.0
13682,34458.0,7663.0
13683,34993.0,7682.0
13684,35541.0,7666.0
13685,36099.0,7636.0
13686,36685.0,7582.0
13687,37292.0,7523.0
13688,37917.0,7485.0
13689,39228.0,7453.0
13690,39911.0,7418.0
13691,40630.0,7316.0
13692,41362.0,7156.0
13693,42092.0,6872.0
13694,42816.0,6318.0
13695,43554.0,5707.0
13696,44323.0,5061.0
13697,45118.0,4445.0
13698,45933.0,3776.0
13699,46766.0,3076.0
13700,49125.0,1051.0
13701,49951.0,354.0
13702,50344.0,37.0
13703,50343.0,37.0
13704,50344.0,35.0
13705,50344.0,37.0
13706,50346.0,38.0
13707,50343.0,40.0
13708,50223.0,140.0
13709,47599.0,2344.0
13710,45932.0,3766.0
13711,44327.0,5122.0
13712,41967.0,5916.0
13713,41257.0,6348.0
13714,39152.0,6807.0
13715,38497.0,6860.0
13716,37849.0,6864.0
13717,36618.0,6902.0
13718,35478.0,6989.0
13719,34396.0,7053.0
13720,33385.0,7035.0
13721,32899.0,7030.0
13722,31967.0,7070.0
13723,31528.0,7090.0
13724,31099.0,7113.0
13725,30677.0,7125.0
13726,30267.0,7110.0
13727,29863.0,7100.0
13728,29473.0,7096.0
13729,29105.0,7109.0
13730,28734.0,7124.0
13731,28373.0,7146.0
13732,28025.0,7156.0
13733,27348.0,7150.0
13734,26702.0,7144.0
13735,26085.0,7164.0
13736,25499.0,7187.0
13737,25214.0,7179.0
13738,24933.0,7177.0
13739,24661.0,7174.0
13740,24398.0,7184.0
13741,24137.0,7187.0
13742,23880.0,7191.0
13743,23624.0,7200.0
13744,23381.0,7189.0
13745,23135.0,7194.0
13746,22900.0,7189.0
13747,23133.0,7186.0
13748,23626.0,7188.0
13749,24136.0,7202.0
13750,24932.0,7174.0
13751,25214.0,7169.0
13752,25791.0,7160.0
13753,26086.0,7164.0
13754,26706.0,7179.0
13755,27346.0,7144.0
13756,28027.0,7126.0
13757,28732.0,7128.0
13758,29478.0,7139.0
13759,30675.0,7080.0
13760,31092.0,7072.0
13761,32434.0,7082.0
13762,32904.0,7077.0
13763,34400.0,6989.0
13764,34930.0,6963.0
13765,36036.0,6942.0
13766,37231.0,6939.0
13767,39146.0,6761.0
13768,39825.0,6659.0
13769,41961.0,5883.0
13770,43419.0,4775.0
13771,44979.0,3504.0
13772,46578.0,2248.0
13773,48082.0,1073.0
13774,49405.0,37.0
13775,49406.0,36.0
13776,49409.0,38.0
13777,49555.0,36.0
13778,49558.0,34.0
13779,49557.0,38.0
13780,49555.0,36.0
13781,49560.0,39.0
13782,49558.0,38.0
13783,49557.0,39.0
13784,49554.0,37.0
13785,49052.0,432.0
13786,48121.0,1166.0
13787,47350.0,1752.0
13788,46620.0,2329.0
13789,44187.0,4227.0
13790,43431.0,4824.0
13791,41977.0,6000.0
13792,39827.0,6674.0
13793,39147.0,6730.0
13794,37843.0,6891.0
13795,36628.0,6980.0
13796,36040.0,6983.0
13797,35475.0,6978.0
13798,34927.0,6969.0
13799,34392.0,6987.0
13800,33881.0,7030.0
13801,33390.0,7058.0
13802,32905.0,7084.0
13803,32429.0,7092.0
13804,31974.0,7073.0
13805,530.0,7071.0
13806,30671.0,7075.0
13807,30264.0,7097.0
13808,29862.0,7124.0
13809,29480.0,7141.0
13810,29111.0,7145.0
13811,28730.0,7129.0
13812,28370.0,7117.0
13813,28022.0,7118.0
13814,27683.0,7130.0
13815,27349.0,7154.0
13816,27023.0,7175.0
13817,26704.0,7168.0
13818,25791.0,7161.0
13819,25211.0,7172.0
13820,24663.0,7191.0
13821,7.0,7193.0
13822,23382.0,7189.0
13823,22898.0,7202.0
13824,23381.0,7194.0
13825,23629.0,7200.0
13826,23880.0,7198.0
13827,24134.0,7189.0
13828,24396.0,7175.0
13829,24666.0,7173.0
13830,24935.0,7184.0
13831,25215.0,7185.0
13832,25498.0,7180.0
13833,25788.0,7165.0
13834,26086.0,7151.0
13835,26395.0,7151.0
13836,27022.0,7145.0
13837,28030.0,7159.0
13838,28734.0,7131.0
13839,29478.0,7095.0
13840,29865.0,7098.0
13841,4.0,4.0
13842,31099.0,7117.0
13843,31529.0,7099.0
13844,31977.0,7078.0
13845,32434.0,7053.0
13846,32898.0,7026.0
13847,33382.0,7008.0
13848,33884.0,7017.0
13849,34399.0,7028.0
13850,34938.0,7038.0
13851,35475.0,7021.0
13852,36624.0,6932.0
13853,37231.0,6870.0
13854,37848.0,6849.0
13855,38485.0,6815.0
13856,39146.0,6793.0
13857,39839.0,6737.0
13858,40543.0,6617.0
13859,41267.0,6399.0
13860,41970.0,5956.0
13861,42691.0,5406.0
13862,43431.0,4818.0
13863,44190.0,4179.0
13864,45811.0,3036.0
13865,47346.0,1744.0
13866,48919.0,488.0
13867,49520.0,38.0
13868,49646.0,38.0
13869,49566.0,34.0
13870,49566.0,33.0
13871,49567.0,37.0
13872,49564.0,35.0
13873,49567.0,36.0
13874,49545.0,732.0
13875,47346.0,1745.0
13876,45812.0,3040.0
13877,44196.0,4215.0
13878,42696.0,5403.0
13879,41258.0,6399.0
13880,39156.0,6810.0
13881,38490.0,6865.0
13882,37222.0,6879.0
13883,36040.0,6958.0
13884,34930.0,7032.0
13885,33889.0,7038.0
13886,86.0,7032.0
13887,32425.0,7033.0
13888,31101.0,7122.0
13889,30673.0,7119.0
13890,29336.0,4779.0
13891,28962.0,4804.0
13892,28236.0,4838.0
13893,27222.0,4833.0
13894,26582.0,4827.0
13895,25972.0,4852.0
13896,25388.0,4857.0
13897,25107.0,4854.0
13898,24831.0,4856.0
13899,24564.0,4853.0
13900,24294.0,4860.0
13901,24037.0,4871.0
13902,23782.0,4875.0
13903,23534.0,4876.0
13904,23290.0,4868.0
13905,23048.0,4879.0
13906,22814.0,4876.0
13907,23049.0,4870.0
13908,23288.0,4868.0
13909,23531.0,4871.0
13910,24038.0,4874.0
13911,24559.0,4861.0
13912,25107.0,4845.0
13913,25681.0,4841.0
13914,25973.0,4849.0
13915,26272.0,4853.0
13916,26583.0,4843.0
13917,26904.0,4844.0
13918,27224.0,4833.0
13919,27553.0,4816.0
13920,27895.0,4812.0
13921,28238.0,4813.0
13922,28592.0,4810.0
13923,29339.0,4815.0
13924,29718.0,4817.0
13925,30516.0,4769.0
13926,363.0,4756.0
13927,32252.0,4766.0
13928,33198.0,4750.0
13929,34202.0,4683.0
13930,35257.0,4628.0
13931,36992.0,4548.0
13932,37591.0,4467.0
13933,38832.0,3940.0
13934,39475.0,3558.0
13935,40130.0,3216.0
13936,40810.0,2861.0
13937,41501.0,2414.0
13938,42152.0,2041.0
13939,42823.0,1646.0
13940,43505.0,1233.0
13941,44222.0,811.0
13942,44991.0,387.0
13943,45585.0,39.0
13944,45736.0,36.0
13945,45736.0,36.0
13946,45672.0,36.0
13947,45673.0,33.0
13948,45672.0,33.0
13949,45672.0,35.0
13950,45672.0,31.0
13951,45672.0,32.0
13952,45670.0,35.0
13953,45671.0,36.0
13954,45671.0,36.0
13955,45674.0,30.0
13956,45671.0,37.0
13957,45670.0,38.0
13958,45675.0,37.0
13959,45672.0,36.0
13960,45674.0,35.0
13961,45675.0,35.0
13962,44223.0,818.0
13963,42820.0,1646.0
13964,41506.0,2427.0
13965,39469.0,3567.0
13966,38829.0,3919.0
13967,37595.0,4447.0
13968,36992.0,4556.0
13969,36393.0,4589.0
13970,35817.0,4637.0
13971,35258.0,4641.0
13972,34721.0,4661.0
13973,34199.0,4679.0
13974,33694.0,4707.0
13975,33195.0,4746.0
13976,32257.0,4761.0
13977,31358.0,4756.0
13978,30518.0,4769.0
13979,30113.0,4797.0
13980,29719.0,4813.0
13981,29338.0,4815.0
13982,28964.0,4817.0
13983,28593.0,4813.0
13984,28242.0,4810.0
13985,27896.0,4814.0
13986,27225.0,4833.0
13987,26908.0,4842.0
13988,26270.0,4850.0
13989,25971.0,4840.0
13990,25392.0,4853.0
13991,24829.0,4861.0
13992,24564.0,4862.0
13993,23786.0,4861.0
13994,23535.0,4862.0
13995,22819.0,4880.0
13996,23050.0,4880.0
13997,23533.0,4871.0
13998,23783.0,4851.0
13999,24037.0,4857.0
14000,24294.0,4859.0
14001,24562.0,4851.0
14002,24830.0,4846.0
14003,25108.0,4860.0
14004,25394.0,4865.0
14005,25686.0,4856.0
14006,25974.0,4842.0
14007,26269.0,4831.0
14008,26585.0,4827.0
14009,27226.0,4834.0
14010,27556.0,4843.0
14011,27897.0,4839.0
14012,28241.0,4830.0
14013,28593.0,4818.0
14014,28965.0,4796.0
14015,29333.0,4784.0
14016,29715.0,4788.0
14017,30115.0,4792.0
14018,30524.0,4797.0
14019,30934.0,4805.0
14020,31365.0,4803.0
14021,31799.0,4759.0
14022,32253.0,4739.0
14023,33194.0,4716.0
14024,34200.0,4697.0
14025,35819.0,4626.0
14026,36987.0,4509.0
14027,37593.0,4441.0
14028,38838.0,4029.0
14029,40142.0,3293.0
14030,41517.0,2470.0
14031,42840.0,1708.0
14032,44255.0,901.0
14033,45719.0,34.0
14034,45718.0,34.0
14035,45718.0,35.0
14036,45718.0,37.0
14037,45718.0,39.0
14038,45718.0,37.0
14039,45717.0,36.0
14040,45716.0,35.0
14041,45719.0,36.0
14042,45719.0,34.0
14043,45720.0,32.0
14044,45717.0,34.0
14045,45718.0,35.0
14046,48063.0,39.0
14047,48066.0,35.0
14048,47056.0,763.0
14049,46237.0,1359.0
14050,45488.0,1873.0
14051,44781.0,2376.0
14052,44008.0,2895.0
14053,43239.0,3422.0
14054,42500.0,3933.0
14055,41784.0,4437.0
14056,41076.0,4920.0
14057,40389.0,5386.0
14058,39042.0,5783.0
14059,38387.0,5863.0
14060,37126.0,5900.0
14061,35949.0,5985.0
14062,34847.0,6064.0
14063,33307.0,6068.0
14064,32821.0,6073.0
14065,4.0,6072.0
14066,31465.0,6138.0
14067,30204.0,6139.0
14068,29803.0,6126.0
14069,29041.0,6140.0
14070,28317.0,6173.0
14071,27975.0,6187.0
14072,27296.0,6177.0
14073,7.0,6176.0
14074,26042.0,6197.0
14075,25746.0,6215.0
14076,25455.0,6217.0
14077,25174.0,6202.0
14078,24894.0,6204.0
14079,24623.0,6210.0
14080,24355.0,6204.0
14081,24097.0,6216.0
14082,23841.0,6231.0
14083,23590.0,6228.0
14084,23303.0,5133.0
14085,23056.0,5127.0
14086,23056.0,5134.0
14087,23793.0,5127.0
14088,24308.0,5126.0
14089,24843.0,5107.0
14090,4.0,5097.0
14091,25987.0,5109.0
14092,26290.0,5105.0
14093,26598.0,5104.0
14094,26921.0,5095.0
14095,27241.0,5083.0
14096,27569.0,5071.0
14097,27909.0,5061.0
14098,28259.0,5059.0
14099,28609.0,5077.0
14100,29356.0,5080.0
14101,30129.0,5043.0
14102,31383.0,5012.0
14103,32276.0,5012.0
14104,33717.0,4976.0
14105,34221.0,4941.0
14106,35282.0,4893.0
14107,35846.0,4874.0
14108,37018.0,4835.0
14109,38259.0,4639.0
14110,38890.0,4410.0
14111,39526.0,4050.0
14112,40185.0,3660.0
14113,40867.0,3261.0
14114,41575.0,2860.0
14115,42285.0,2437.0
14116,42952.0,2032.0
14117,43636.0,1601.0
