,voltage,current,duty
3002,32692.0,2843.0,527
3003,32574.0,2854.0,527
3004,32497.0,2863.0,530
3005,31205.0,2972.0,512
3006,31433.0,2951.0,521
3007,32208.0,2887.0,524
3008,31783.0,2928.0,506
3009,32764.0,2838.0,526
3010,31270.0,2963.0,512
3011,32208.0,2891.0,535
3012,32509.0,2862.0,526
3013,31315.0,2967.0,510
3014,31442.0,2954.0,520
3015,32266.0,2884.0,517
3016,32068.0,2905.0,504
3017,31719.0,2943.0,526
3018,32082.0,2909.0,517
3019,31508.0,2955.0,527
3020,31080.0,2967.0,534
3021,32133.0,2901.0,516
3022,31256.0,2969.0,511
3023,31320.0,2954.0,550
3024,32442.0,2722.0,490
3025,31552.0,2811.0,505
3026,31308.0,2826.0,523
3027,32569.0,2708.0,511
3028,32452.0,2725.0,510
3029,30184.0,2874.0,534
3030,33137.0,2603.0,519
3031,32445.0,2723.0,510
3032,31247.0,2818.0,526
3033,32027.0,2774.0,535
3034,32878.0,2665.0,513
3035,32556.0,2703.0,514
3036,31492.0,3104.0,508
3037,31087.0,3137.0,527
3038,33014.0,2977.0,514
3039,33508.0,2858.0,515
3040,32161.0,3074.0,502
3041,32104.0,3077.0,501
3042,31978.0,3094.0,500
3043,31683.0,3106.0,515
3044,32385.0,3038.0,533
3045,32769.0,3009.0,497
3046,31981.0,3094.0,501
3047,31563.0,3105.0,547
3048,32343.0,3068.0,501
3049,32033.0,3075.0,519
3050,32724.0,3037.0,508
3051,32052.0,3093.0,519
3052,31617.0,3106.0,546
3053,32846.0,3013.0,515
3054,32456.0,3062.0,532
3055,33204.0,2961.0,516
3056,31728.0,3095.0,514
3057,31424.0,3112.0,515
3058,31101.0,3149.0,525
3059,33571.0,2369.0,511
3060,32378.0,2708.0,513
3061,30070.0,2857.0,533
3062,33440.0,2428.0,513
3063,32630.0,2687.0,513
3064,31529.0,2783.0,541
3065,32321.0,2722.0,525
3066,32312.0,2729.0,532
3067,30952.0,2830.0,520
3068,32629.0,2677.0,527
3069,30037.0,2863.0,534
3070,31411.0,2803.0,529
3071,30975.0,2835.0,528
3072,32565.0,2703.0,521
3073,31941.0,2766.0,508
3074,31122.0,2825.0,531
3075,32817.0,2662.0,524
3076,32444.0,2710.0,514
3077,32015.0,2764.0,510
3078,31259.0,2825.0,534
3079,31666.0,2800.0,532
3080,31776.0,2774.0,536
3081,32204.0,2753.0,534
3082,31702.0,2790.0,502
3083,31438.0,2808.0,516
3084,32188.0,2975.0,536
3085,32546.0,2936.0,520
3086,32481.0,2956.0,503
3087,31820.0,3006.0,522
3088,31176.0,3054.0,533
3089,33172.0,2854.0,500
3090,31762.0,3006.0,523
3091,32231.0,2973.0,507
3092,31589.0,3031.0,506
3093,32422.0,2965.0,531
3094,32663.0,2922.0,488
3095,31762.0,3011.0,508
3096,31401.0,3044.0,527
3097,33163.0,2864.0,520
3098,33025.0,2873.0,515
3099,31283.0,3042.0,526
3100,31505.0,3036.0,526
3101,31239.0,3049.0,516
3102,32917.0,2895.0,524
3103,31497.0,3028.0,522
3104,31583.0,3034.0,525
3105,33094.0,2874.0,515
3106,30539.0,3070.0,524
3107,31749.0,3011.0,527
3108,32935.0,2911.0,504
3109,31691.0,3024.0,526
3110,31822.0,3011.0,525
3111,31817.0,3009.0,528
3112,31419.0,3047.0,509
3113,31397.0,3041.0,509
3114,31765.0,2998.0,523
3115,32913.0,2909.0,504
3116,31821.0,3004.0,522
3117,31511.0,3030.0,527
3118,31343.0,3047.0,530
3119,33164.0,2855.0,500
3120,31576.0,3024.0,526
3121,31348.0,3046.0,527
3122,32909.0,2890.0,510
3123,32297.0,2966.0,513
3124,31158.0,3042.0,524
3125,31280.0,3047.0,527
3126,33174.0,2849.0,520
3127,32488.0,2943.0,512
3128,31863.0,3006.0,501
3129,31698.0,3023.0,504
3130,31645.0,3019.0,525
3131,31761.0,3008.0,527
3132,32237.0,2971.0,531
3133,31756.0,3017.0,503
3134,31475.0,3030.0,542
3135,32418.0,2950.0,524
3136,32380.0,2966.0,533
3137,33035.0,2874.0,509
3138,32963.0,2882.0,511
3139,32924.0,2889.0,510
3140,30387.0,3080.0,532
3141,32054.0,2990.0,523
3142,33860.0,2569.0,508
3143,32481.0,2942.0,508
3144,31083.0,2708.0,528
3145,31603.0,2668.0,538
3146,30682.0,2740.0,519
3147,30875.0,2726.0,549
3148,32144.0,2612.0,497
3149,31216.0,2697.0,529
3150,31277.0,2707.0,536
3151,32911.0,2446.0,521
3152,32324.0,2601.0,511
3153,32404.0,2606.0,510
3154,32519.0,2571.0,520
3155,29871.0,2761.0,534
3156,31627.0,2692.0,532
3157,30581.0,2745.0,532
3158,32051.0,2644.0,534
3159,32018.0,2638.0,526
3160,31187.0,2701.0,522
3161,30424.0,2757.0,537
3162,32523.0,2578.0,528
3163,31307.0,2693.0,521
3164,30576.0,2706.0,521
3165,31541.0,2656.0,544
3166,32389.0,2556.0,530
3167,31723.0,2629.0,522
3168,30966.0,2684.0,517
3169,30455.0,2717.0,534
3170,32565.0,2521.0,527
3171,32012.0,2599.0,518
3172,30469.0,2713.0,534
3173,30915.0,2702.0,538
3174,33300.0,2243.0,514
3175,31650.0,2634.0,522
3176,30530.0,2718.0,536
3177,32783.0,2764.0,510
3178,32864.0,2766.0,511
3179,31280.0,2899.0,550
3180,32600.0,2790.0,525
3181,32619.0,2799.0,488
3182,31338.0,2909.0,535
3183,31701.0,2874.0,531
3184,32478.0,2811.0,510
3185,31175.0,2920.0,532
3186,32669.0,2775.0,507
3187,31866.0,2855.0,516
3188,30935.0,2919.0,530
3189,31292.0,2903.0,527
3190,32854.0,2746.0,518
3191,32419.0,2796.0,510
3192,31302.0,2901.0,530
3193,32370.0,2823.0,505
3194,31337.0,2894.0,528
3195,32182.0,2828.0,532
3196,32285.0,2830.0,533
3197,30389.0,2949.0,534
3198,32535.0,2788.0,529
3199,32533.0,2790.0,506
3200,31066.0,2907.0,516
3201,32033.0,2828.0,537
3202,32277.0,2813.0,533
3203,31004.0,2917.0,515
3204,31288.0,2894.0,510
3205,31392.0,2883.0,530
3206,31938.0,2849.0,506
3207,31459.0,2888.0,528
3208,31348.0,2889.0,527
3209,31876.0,2850.0,511
3210,31617.0,2870.0,510
3211,31180.0,2912.0,540
3212,32551.0,2792.0,518
3213,30821.0,2843.0,538
3214,31183.0,2813.0,532
3215,32226.0,2823.0,514
3216,32104.0,2831.0,516
3217,31004.0,2909.0,528
3218,31282.0,2903.0,529
3219,32234.0,2820.0,511
3220,31507.0,2872.0,523
3221,31334.0,2894.0,528
3222,31280.0,2899.0,528
3223,32295.0,2813.0,510
3224,31409.0,2887.0,517
3225,31761.0,2872.0,529
3226,32910.0,2749.0,508
3227,30932.0,2912.0,519
3228,31634.0,2873.0,529
3229,31341.0,2896.0,509
3230,31236.0,2908.0,529
3231,32306.0,2821.0,509
3232,31997.0,2846.0,518
3233,32179.0,2839.0,504
3234,32130.0,2849.0,501
3235,31396.0,2886.0,524
3236,31881.0,2850.0,528
3237,32281.0,2818.0,530
3238,31538.0,2888.0,506
3239,31389.0,2883.0,548
3240,32641.0,2763.0,527
3241,31932.0,2852.0,499
3242,31342.0,2897.0,510
3243,31272.0,2884.0,510
3244,32153.0,2819.0,535
3245,32059.0,2841.0,499
3246,31283.0,2898.0,510
3247,30556.0,2926.0,543
3248,31333.0,2897.0,529
3249,30952.0,2923.0,536
3250,31570.0,2874.0,524
3251,31618.0,2877.0,527
3252,32718.0,2786.0,508
3253,32003.0,2862.0,538
3254,32849.0,2761.0,524
3255,31499.0,2882.0,510
3256,30894.0,2922.0,528
3257,33449.0,2599.0,514
3258,32669.0,2785.0,508
3259,34023.0,2301.0,504
3260,30495.0,2942.0,532
3261,31157.0,2558.0,546
3262,31974.0,2470.0,496
3263,30810.0,2574.0,551
3264,31668.0,2519.0,513
3265,30700.0,2587.0,558
3266,32157.0,2443.0,533
3267,31609.0,2511.0,517
3268,30419.0,2603.0,539
3269,31564.0,2537.0,503
3270,30694.0,2575.0,548
3271,31742.0,2503.0,500
3272,30857.0,2576.0,515
3273,32033.0,2486.0,535
3274,31843.0,2490.0,520
3275,29614.0,2628.0,541
3276,30983.0,2581.0,540
3277,32628.0,2394.0,524
3278,31858.0,2494.0,521
3279,29928.0,2611.0,532
3280,32107.0,2487.0,514
3281,31694.0,2512.0,521
3282,32038.0,2478.0,515
3283,32151.0,2464.0,533
3284,32283.0,2462.0,519
3285,31801.0,2498.0,539
3286,31809.0,2507.0,539
3287,30596.0,2601.0,520
3288,30747.0,2583.0,518
3289,33277.0,2104.0,514
3290,32089.0,2482.0,511
3291,31736.0,2527.0,500
3292,30753.0,2584.0,544
3293,32090.0,2477.0,534
3294,30871.0,2574.0,518
3295,30807.0,2590.0,537
3296,32588.0,2398.0,526
3297,31731.0,2514.0,520
3298,30576.0,2592.0,535
3299,33204.0,2117.0,515
3300,32349.0,2436.0,520
3301,31675.0,2520.0,518
3302,31037.0,2564.0,525
3303,30359.0,2605.0,538
3304,32226.0,2472.0,528
3305,30920.0,2572.0,522
3306,31439.0,2542.0,545
3307,32142.0,2465.0,517
3308,32395.0,2441.0,518
3309,31383.0,2452.0,526
3310,32089.0,2491.0,514
3311,31321.0,2541.0,527
3312,30367.0,2597.0,544
3313,31499.0,2543.0,544
3314,32044.0,2487.0,535
3315,31733.0,2500.0,528
3316,31910.0,2487.0,517
3317,30752.0,2584.0,538
3318,31389.0,2545.0,535
3319,31260.0,2538.0,545
3320,31738.0,2506.0,500
3321,30651.0,2596.0,519
3322,30861.0,2573.0,518
3323,30760.0,2588.0,557
3324,32025.0,2477.0,530
3325,30690.0,2574.0,532
3326,31019.0,2561.0,532
3327,30634.0,2592.0,536
3328,32227.0,2452.0,532
3329,31968.0,2478.0,520
3330,29605.0,2624.0,542
3331,30997.0,2575.0,539
3332,33017.0,2180.0,518
3333,31856.0,2489.0,519
3334,29600.0,2627.0,543
3335,31806.0,2510.0,499
3336,30654.0,2591.0,519
3337,30753.0,2573.0,557
3338,31621.0,2517.0,522
3339,30385.0,2610.0,544
3340,32854.0,2262.0,501
3341,30407.0,2589.0,523
3342,30969.0,2569.0,536
3343,32106.0,2474.0,518
3344,32861.0,2284.0,521
3345,29503.0,2628.0,541
3346,30864.0,2579.0,536
3347,31843.0,2509.0,513
3348,30353.0,2601.0,524
3349,31150.0,2556.0,528
3350,30570.0,2593.0,534
3351,30760.0,2589.0,535
3352,32285.0,2452.0,525
3353,31144.0,2555.0,522
3354,30738.0,2585.0,535
3355,30652.0,2598.0,539
3356,30863.0,2574.0,520
3357,30986.0,2583.0,541
3358,32033.0,2495.0,517
3359,30479.0,2590.0,522
3360,31921.0,2506.0,497
3361,31107.0,2576.0,511
3362,31094.0,2571.0,511
3363,30816.0,2579.0,556
3364,31927.0,2505.0,511
3365,31280.0,2563.0,508
3366,30701.0,2593.0,524
3367,32109.0,2477.0,534
3368,32160.0,2465.0,533
3369,32146.0,2293.0,532
3370,31374.0,2388.0,525
3371,30630.0,2435.0,538
3372,32669.0,2116.0,503
3373,29518.0,2487.0,559
3374,31550.0,2376.0,542
3375,30088.0,2475.0,528
3376,30363.0,2452.0,536
3377,30516.0,2381.0,535
3378,30453.0,2389.0,540
3379,30347.0,2400.0,543
3380,31135.0,2345.0,524
3381,31059.0,2344.0,529
3382,30032.0,2413.0,545
3383,31424.0,2326.0,510
3384,30295.0,2398.0,535
3385,30806.0,2365.0,548
3386,30978.0,2358.0,512
3387,30231.0,2408.0,525
3388,31376.0,2323.0,545
3389,31491.0,2336.0,543
3390,31353.0,2352.0,545
3391,30082.0,2439.0,528
3392,30482.0,2416.0,534
3393,30969.0,2378.0,548
3394,30791.0,2394.0,515
3395,30528.0,2420.0,520
3396,30355.0,2420.0,545
3397,30651.0,2403.0,542
3398,31216.0,2369.0,548
3399,30252.0,2432.0,525
3400,30466.0,2412.0,521
3401,30428.0,2413.0,562
3402,31433.0,2360.0,517
3403,30468.0,2420.0,532
3404,30629.0,2411.0,538
3405,30255.0,2420.0,545
3406,30681.0,2403.0,537
3407,31431.0,2359.0,524
3408,30642.0,2411.0,525
3409,30530.0,2407.0,537
3410,30625.0,2401.0,536
3411,30872.0,2405.0,548
3412,29875.0,2426.0,544
3413,31648.0,2292.0,540
3414,30865.0,2366.0,524
3415,30406.0,2399.0,562
3416,31766.0,2282.0,525
3417,31708.0,2280.0,530
3418,29237.0,2441.0,547
3419,30407.0,2401.0,546
3420,31717.0,2290.0,525
3421,29804.0,2418.0,538
3422,30590.0,2384.0,543
3423,31030.0,2365.0,523
3424,31624.0,2309.0,524
3425,29805.0,2421.0,540
3426,30961.0,2356.0,533
3427,30987.0,2370.0,519
3428,30864.0,2377.0,518
3429,30472.0,2390.0,538
3430,30639.0,2383.0,544
3431,31099.0,2360.0,550
3432,29351.0,2449.0,551
3433,31609.0,2300.0,541
3434,30235.0,2402.0,532
3435,30743.0,2385.0,541
3436,30246.0,2422.0,545
3437,30162.0,2337.0,546
3438,31000.0,2291.0,531
3439,30051.0,2339.0,548
3440,31223.0,2264.0,527
3441,30772.0,2309.0,515
3442,30116.0,2345.0,532
3443,31004.0,2281.0,551
3444,31106.0,2276.0,545
3445,29994.0,2353.0,529
3446,30163.0,2345.0,546
3447,30441.0,2319.0,542
3448,30768.0,2302.0,528
3449,29894.0,2349.0,551
3450,30717.0,2305.0,544
3451,30932.0,2275.0,534
3452,30112.0,2332.0,527
3453,30220.0,2337.0,565
3454,31569.0,2219.0,532
3455,30215.0,2326.0,544
3456,31687.0,2184.0,539
3457,30884.0,2293.0,525
3458,29685.0,2362.0,547
3459,31222.0,2249.0,547
3460,30056.0,2338.0,531
3461,29227.0,2454.0,551
3462,31479.0,2327.0,533
3463,31031.0,2360.0,551
3464,31316.0,2340.0,538
3465,31431.0,2333.0,544
3466,31778.0,2289.0,525
3467,29803.0,2428.0,553
3468,31780.0,2288.0,518
3469,31073.0,2358.0,535
3470,31471.0,2328.0,511
3471,30227.0,2409.0,538
3472,31314.0,2330.0,506
3473,30451.0,2392.0,531
3474,30524.0,2396.0,560
3475,31734.0,2284.0,532
3476,30528.0,2384.0,549
3477,31249.0,2335.0,544
3478,31527.0,2313.0,514
3479,30190.0,2412.0,530
3480,31133.0,2341.0,549
3481,31232.0,2334.0,531
3482,31262.0,2347.0,518
3483,30192.0,2410.0,526
3484,31297.0,2339.0,546
3485,31469.0,2330.0,543
3486,31601.0,2318.0,532
3487,31830.0,2295.0,524
3488,30684.0,2390.0,543
3489,31477.0,2329.0,531
3490,31424.0,2340.0,525
3491,31779.0,2290.0,528
3492,31671.0,2313.0,525
3493,31549.0,2330.0,519
3494,30359.0,2418.0,540
3495,31656.0,2318.0,500
3496,30356.0,2403.0,523
3497,31333.0,2277.0,523
3498,30341.0,2364.0,547
3499,31343.0,2279.0,520
3500,30720.0,2324.0,534
3501,31069.0,2314.0,510
3502,31124.0,2308.0,522
3503,31290.0,2285.0,533
3504,30171.0,2363.0,546
3505,31112.0,2307.0,529
3506,30178.0,2369.0,546
3507,30389.0,2350.0,542
3508,30341.0,2352.0,523
3509,30839.0,2327.0,538
3510,31421.0,2283.0,544
3511,31705.0,2240.0,539
3512,29896.0,2370.0,531
3513,30397.0,2358.0,540
3514,30280.0,2360.0,541
3515,31070.0,2306.0,523
3516,30827.0,2317.0,530
3517,29959.0,2374.0,546
3518,29806.0,2384.0,549
3519,31247.0,2299.0,522
3520,31288.0,2275.0,526
3521,30169.0,2361.0,545
3522,30215.0,2363.0,545
3523,30942.0,2321.0,520
3524,30338.0,2350.0,538
3525,31172.0,2285.0,540
3526,30725.0,2327.0,516
3527,31432.0,2188.0,543
3528,31132.0,2205.0,508
3529,30044.0,2275.0,568
3530,31140.0,2202.0,538
3531,31148.0,2209.0,548
3532,31478.0,2159.0,531
3533,31248.0,2193.0,528
3534,31141.0,2199.0,548
3535,31271.0,2206.0,509
3536,30143.0,2277.0,532
3537,30599.0,2252.0,538
3538,31771.0,2104.0,517
3539,31142.0,2198.0,528
3540,30089.0,2280.0,550
3541,31089.0,2215.0,528
3542,31265.0,2194.0,526
3543,30141.0,2265.0,542
3544,30749.0,2237.0,548
3545,29767.0,2294.0,536
3546,31073.0,2203.0,509
3547,30145.0,2270.0,548
3548,30636.0,2244.0,529
3549,30077.0,2275.0,527
3550,29924.0,2293.0,551
3551,32154.0,1932.0,530
3552,30909.0,2212.0,531
3553,29855.0,2279.0,548
3554,30124.0,2274.0,548
3555,29933.0,2286.0,548
3556,30579.0,2238.0,534
3557,30632.0,2239.0,551
3558,29036.0,2319.0,555
3559,31140.0,2195.0,539
3560,30083.0,2271.0,540
3561,32158.0,1931.0,530
3562,30793.0,2235.0,524
3563,29685.0,2227.0,534
3564,29796.0,2220.0,541
3565,31420.0,2088.0,543
3566,31125.0,2139.0,528
3567,28974.0,2257.0,553
3568,30890.0,2150.0,514
3569,30160.0,2208.0,530
3570,30903.0,2148.0,536
3571,29695.0,2228.0,550
3572,30113.0,2212.0,549
3573,30767.0,2061.0,534
3574,30357.0,2089.0,541
3575,30685.0,2059.0,530
3576,29162.0,2160.0,560
3577,30357.0,2089.0,534
3578,30139.0,2100.0,541
3579,29291.0,2140.0,555
3580,29550.0,2137.0,552
3581,31043.0,2018.0,549
3582,29866.0,2115.0,540
3583,30323.0,2140.0,562
3584,31102.0,2068.0,538
3585,31553.0,1969.0,540
3586,30433.0,2128.0,535
3587,29658.0,2169.0,545
3588,29850.0,2172.0,551
3589,29833.0,2162.0,551
3590,31100.0,2056.0,548
3591,29880.0,2158.0,570
3592,30724.0,2116.0,527
3593,29802.0,2165.0,572
3594,30805.0,2091.0,553
3595,30808.0,2098.0,553
3596,29423.0,2185.0,539
3597,31899.0,1855.0,534
3598,28651.0,2201.0,557
3599,30261.0,2135.0,549
3600,31054.0,2077.0,509
3601,29611.0,2166.0,536
3602,30937.0,1777.0,531
3603,31063.0,2076.0,529
3604,29888.0,2155.0,550
3605,30102.0,2144.0,537
3606,29888.0,2162.0,570
3607,31058.0,2078.0,530
3608,29888.0,2149.0,550
3609,30158.0,2139.0,539
3610,29245.0,2181.0,552
3611,29449.0,2179.0,554
3612,30993.0,2067.0,550
3613,29818.0,2158.0,536
3614,29885.0,2159.0,570
3615,30929.0,2081.0,533
3616,29570.0,2167.0,548
3617,30001.0,2148.0,555
3618,30701.0,2106.0,515
3619,29623.0,2179.0,575
3620,31101.0,2051.0,548
3621,29316.0,2176.0,549
3622,29625.0,2171.0,552
3623,29302.0,2184.0,544
3624,30602.0,2107.0,544
3625,30368.0,2117.0,559
3626,30316.0,2139.0,522
3627,29738.0,2165.0,539
3628,29784.0,2152.0,547
3629,31205.0,2028.0,546
3630,30377.0,2126.0,533
3631,30829.0,2096.0,533
3632,29726.0,2177.0,553
3633,30272.0,2133.0,543
3634,29435.0,2189.0,556
3635,30933.0,2086.0,534
3636,29882.0,2152.0,570
3637,30728.0,2112.0,530
3638,29735.0,2174.0,555
3639,31778.0,1932.0,536
3640,30712.0,2108.0,535
3641,29367.0,2179.0,550
3642,29635.0,2180.0,553
3643,30647.0,2078.0,531
3644,30035.0,2107.0,547
3645,29867.0,2117.0,550
3646,29762.0,2127.0,551
3647,31168.0,2015.0,536
3648,29721.0,2126.0,533
3649,30863.0,2046.0,552
3650,30754.0,2067.0,514
3651,29577.0,2140.0,536
3652,29670.0,2124.0,571
3653,30652.0,2070.0,539
3654,30191.0,2106.0,530
3655,30746.0,2052.0,530
3656,29606.0,2115.0,565
3657,30417.0,2065.0,551
3658,30577.0,2059.0,557
3659,29189.0,2135.0,546
3660,30357.0,2068.0,541
3661,30403.0,2066.0,540
3662,28737.0,2154.0,572
3663,31148.0,1986.0,547
3664,30289.0,1968.0,562
3665,30340.0,1966.0,561
3666,29013.0,2041.0,547
3667,29067.0,2036.0,555
3668,30279.0,1964.0,548
3669,28970.0,2041.0,561
3670,29266.0,2033.0,560
3671,30076.0,1990.0,537
3672,29952.0,1989.0,546
3673,29009.0,2034.0,560
3674,31483.0,1739.0,540
3675,30568.0,1947.0,537
3676,29471.0,2014.0,553
3677,31325.0,1779.0,543
3678,30555.0,1950.0,538
3679,29166.0,2026.0,555
3680,30376.0,1967.0,560
3681,29951.0,1989.0,562
3682,29014.0,2045.0,546
3683,29370.0,2018.0,539
3684,29511.0,2012.0,556
3685,29378.0,2017.0,546
3686,29362.0,2025.0,558
3687,30124.0,1987.0,536
3688,29798.0,1991.0,550
3689,29559.0,2008.0,554
3690,29055.0,2038.0,558
3691,29575.0,2004.0,567
3692,29789.0,1998.0,551
3693,30493.0,1962.0,538
3694,28952.0,2032.0,547
3695,29900.0,1991.0,566
3696,30124.0,1991.0,525
3697,29480.0,2022.0,538
3698,30505.0,1952.0,558
3699,30269.0,1955.0,546
3700,28848.0,2042.0,567
3701,30275.0,1969.0,562
3702,30717.0,1910.0,554
3703,29793.0,1993.0,544
3704,29365.0,2022.0,561
3705,29278.0,2031.0,541
3706,30333.0,1960.0,561
3707,30391.0,1947.0,520
3708,29522.0,2014.0,536
3709,30617.0,1937.0,556
3710,30659.0,1833.0,515
3711,29039.0,1950.0,551
3712,29926.0,1910.0,568
3713,28991.0,1965.0,546
3714,29090.0,1950.0,584
3715,30145.0,1887.0,554
3716,29713.0,1925.0,572
3717,28998.0,1960.0,549
3718,28907.0,1957.0,559
3719,29767.0,1917.0,559
3720,29935.0,1912.0,568
3721,29604.0,1933.0,539
3722,30367.0,1877.0,540
3723,29199.0,1944.0,562
3724,29291.0,1937.0,560
3725,29549.0,1936.0,561
3726,28591.0,1979.0,566
3727,28542.0,1966.0,567
3728,29715.0,1919.0,558
3729,29815.0,1918.0,530
3730,28999.0,1960.0,546
3731,30095.0,1894.0,565
3732,30200.0,1886.0,563
3733,31269.0,1803.0,544
3734,30537.0,1951.0,540
3735,29263.0,2027.0,552
3736,29674.0,2010.0,561
3737,30392.0,1968.0,520
3738,29321.0,2034.0,540
3739,29328.0,2026.0,580
3740,30224.0,1974.0,548
3741,29782.0,2006.0,531
3742,29311.0,2035.0,580
3743,30600.0,1937.0,556
3744,29314.0,2026.0,544
3745,29746.0,2014.0,572
3746,30572.0,1959.0,537
3747,29481.0,2019.0,554
3748,31773.0,1621.0,535
3749,30610.0,1948.0,536
3750,29784.0,2013.0,557
3751,30954.0,1906.0,542
3752,30550.0,1956.0,537
3753,30273.0,1972.0,542
3754,29480.0,2021.0,557
3755,29469.0,2028.0,557
3756,30606.0,1953.0,536
3757,29415.0,2019.0,562
3758,30392.0,1966.0,536
3759,29481.0,2030.0,570
3760,30792.0,1930.0,541
3761,29207.0,2028.0,542
3762,30215.0,1978.0,563
3763,29759.0,2019.0,535
3764,29317.0,2030.0,552
3765,30231.0,1975.0,560
3766,30552.0,1720.0,556
3767,29656.0,1828.0,539
3768,28864.0,1866.0,548
3769,28977.0,1850.0,586
3770,29583.0,1826.0,542
3771,28977.0,1861.0,568
3772,28865.0,1862.0,565
3773,27764.0,1891.0,572
3774,29384.0,1836.0,565
3775,30026.0,1802.0,526
3776,28913.0,1863.0,587
3777,30072.0,1786.0,565
3778,29791.0,1807.0,545
3779,30011.0,1794.0,566
3780,28635.0,1870.0,555
3781,28870.0,1865.0,562
3782,30014.0,1783.0,552
3783,30024.0,1797.0,546
3784,28874.0,1859.0,568
3785,29912.0,1796.0,568
3786,28711.0,1861.0,557
3787,29114.0,1854.0,567
3788,30232.0,1767.0,560
3789,29009.0,1847.0,563
3790,30562.0,1702.0,556
3791,29843.0,1821.0,543
3792,28481.0,1878.0,565
3793,30128.0,1791.0,564
3794,29946.0,1804.0,545
3795,29923.0,1819.0,538
3796,28783.0,1876.0,557
3797,28879.0,1859.0,563
3798,29285.0,1849.0,570
3799,28520.0,1879.0,557
3800,28532.0,1882.0,566
3801,29968.0,1797.0,567
3802,29810.0,1812.0,570
3803,28675.0,1873.0,553
3804,29227.0,1849.0,563
3805,29335.0,1839.0,567
3806,29578.0,1820.0,554
3807,28581.0,1877.0,571
3808,30125.0,1786.0,545
3809,29025.0,1850.0,562
3810,29061.0,1850.0,565
3811,29440.0,1843.0,541
3812,29028.0,1858.0,565
3813,29265.0,1833.0,560
3814,28762.0,1866.0,570
3815,31049.0,1573.0,527
3816,30127.0,1778.0,544
3817,29073.0,1851.0,571
3818,29177.0,1855.0,542
3819,29080.0,1858.0,558
3820,29077.0,1850.0,584
3821,29801.0,1813.0,543
3822,29540.0,1835.0,575
3823,30142.0,1786.0,549
3824,29023.0,1851.0,545
3825,29382.0,1836.0,572
3826,26834.0,1250.0,607
3827,26925.0,1256.0,612
3828,28522.0,1103.0,592
3829,27591.0,1209.0,598
3830,26086.0,1269.0,619
3831,27505.0,1229.0,576
3832,26531.0,1259.0,596
3833,27315.0,1226.0,611
3834,25786.0,1275.0,625
3835,27420.0,1235.0,576
3836,26539.0,1263.0,636
3837,27421.0,1218.0,606
3838,27092.0,1240.0,592
3839,26670.0,1263.0,618
3840,28112.0,1171.0,600
3841,26740.0,1250.0,617
3842,27369.0,1219.0,593
3843,26610.0,1259.0,614
3844,26973.0,1242.0,602
3845,27221.0,1226.0,600
3846,26716.0,1253.0,612
3847,27060.0,1242.0,608
3848,27185.0,1234.0,581
3849,26976.0,1261.0,606
3850,26613.0,1253.0,614
3851,26095.0,1273.0,627
3852,26810.0,1258.0,610
3853,27408.0,1226.0,596
3854,26587.0,1261.0,615
3855,26926.0,1256.0,592
3856,27843.0,1208.0,592
3857,26707.0,1254.0,632
3858,26711.0,1259.0,632
3859,27143.0,1251.0,592
3860,26842.0,1255.0,589
3861,26827.0,1253.0,609
3862,28671.0,1068.0,589
3863,26959.0,1259.0,626
3864,27983.0,1207.0,589
3865,26738.0,1252.0,605
3866,28783.0,1054.0,587
3867,28068.0,1200.0,584
3868,26626.0,1267.0,609
3869,27835.0,1202.0,607
3870,26325.0,1272.0,620
3871,28156.0,1194.0,584
3872,27975.0,1210.0,604
3873,28824.0,1570.0,569
3874,27026.0,1640.0,596
3875,28970.0,1572.0,555
3876,27767.0,1627.0,577
3877,29166.0,1547.0,565
3878,27116.0,1639.0,594
3879,28821.0,1582.0,548
3880,28483.0,1601.0,590
3881,28994.0,1125.0,583
3882,28174.0,1273.0,584
3883,28223.0,1273.0,579
3884,26382.0,1338.0,620
3885,27833.0,1287.0,587
3886,26981.0,1329.0,606
3887,26267.0,1349.0,623
3888,27019.0,1322.0,599
3889,27379.0,1308.0,597
3890,26851.0,1333.0,589
3891,26221.0,1076.0,633
3892,27634.0,930.0,610
3893,26383.0,1061.0,616
3894,25867.0,1085.0,636
3895,25227.0,1101.0,639
3896,25332.0,1088.0,651
3897,26596.0,1056.0,594
3898,26054.0,1078.0,610
3899,26856.0,1046.0,628
3900,26995.0,1029.0,585
3901,26138.0,1069.0,645
3902,25147.0,1105.0,630
3903,25646.0,1089.0,629
3904,25544.0,1085.0,644
3905,25340.0,1091.0,633
3906,25853.0,1083.0,634
3907,25290.0,1095.0,636
3908,26892.0,1036.0,627
3909,25756.0,1082.0,624
3910,27547.0,964.0,612
3911,26809.0,1051.0,608
3912,25221.0,1089.0,633
3913,26376.0,1063.0,621
3914,25257.0,1098.0,642
3915,26721.0,1051.0,611
3916,25850.0,1085.0,632
3917,25808.0,1084.0,633
3918,25693.0,1084.0,634
3919,26063.0,1075.0,628
3920,26111.0,1086.0,606
3921,25779.0,1090.0,628
3922,26344.0,1060.0,620
3923,25383.0,1094.0,636
3924,25926.0,1087.0,633
3925,27554.0,962.0,612
3926,26096.0,1074.0,626
3927,26186.0,1505.0,645
3928,27013.0,1500.0,586
3929,27502.0,1488.0,592
3930,27872.0,1464.0,582
3931,28193.0,1449.0,582
3932,27397.0,1486.0,612
3933,28207.0,1456.0,572
